scalar,RGB_r,RGB_g,RGB_b
0.0,0.0,0.0,0.0
0.00787401574803,0.0360647801507,0.00172545509537,0.033013219663
0.0157480314961,0.0661288275474,0.00318858509422,0.0655718178727
0.0236220472441,0.0879371709396,0.00441490320408,0.09190425807
0.0314960629921,0.104965626024,0.00554616909119,0.116424328133
0.0393700787402,0.117107652157,0.0069181929045,0.144060532936
0.0472440944882,0.125752411525,0.00833304628049,0.173543408193
0.0551181102362,0.132380052697,0.0096540293163,0.202279771979
0.0629921259843,0.137413611619,0.0109548688049,0.229901757198
0.0708661417323,0.141345342692,0.0122595374301,0.255991576422
0.0787401574803,0.14476223269,0.0134274333948,0.280329914032
0.0866141732283,0.148130166715,0.0145003127296,0.303208350782
0.0944881889764,0.151686723312,0.0155103855741,0.325655340119
0.102362204724,0.155730939273,0.0165902797771,0.347129628808
0.110236220472,0.160543692268,0.0175144339542,0.36771878553
0.11811023622,0.166331891323,0.0184553685022,0.386990333788
0.125984251969,0.172367889216,0.0194446403001,0.40600639031
0.133858267717,0.173785333161,0.0206024072513,0.4310182608
0.141732283465,0.167279315291,0.0221953663298,0.464449209987
0.149606299213,0.142365139782,0.024433154042,0.512258829936
0.157480314961,0.0401782080388,0.0278961420372,0.584905529931
0.165354330709,0.0262144107312,0.0859472658918,0.548926474982
0.173228346457,0.0241834270974,0.122365237595,0.506770369164
0.181102362205,0.0223906328094,0.148893411056,0.46632045085
0.188976377953,0.0204723352508,0.169734098339,0.4291669024
0.196850393701,0.0188494229428,0.186896279753,0.395804948298
0.204724409449,0.0176336665835,0.20153977438,0.366417996253
0.212598425197,0.0162901398905,0.214428414421,0.341099933193
0.220472440945,0.0152861206379,0.226067729511,0.319400304311
0.228346456693,0.0143899137954,0.236823989442,0.300970692284
0.236220472441,0.013669937169,0.246948759749,0.285330924281
0.244094488189,0.0130650525747,0.256624116156,0.27203957878
0.251968503937,0.0127485023406,0.265973502494,0.260612625661
0.259842519685,0.0132710196825,0.275163299523,0.249295493325
0.267716535433,0.0138727329368,0.284293464464,0.237519017368
0.275590551181,0.0140630197511,0.293394399749,0.225248608507
0.283464566929,0.0147032490147,0.302425121727,0.212480719343
0.291338582677,0.0148677207937,0.31143874086,0.199103360162
0.299212598425,0.015410846517,0.320393596228,0.185144884385
0.307086614173,0.0160511695142,0.329306665731,0.170548444697
0.314960629921,0.0163980379798,0.338197638331,0.155232072357
0.322834645669,0.016852253308,0.347044752605,0.139304246448
0.330708661417,0.0173645654877,0.355847706654,0.122899821854
0.338582677165,0.0178306905121,0.364607442623,0.106291277742
0.346456692913,0.0180934821279,0.373326419119,0.0899738716939
0.354330708661,0.0185042805501,0.381985742702,0.0749902789405
0.362204724409,0.018909197882,0.390591413835,0.0627096190608
0.370078740157,0.0191543482321,0.399152843201,0.0547464398473
0.377952755906,0.0194758062349,0.407690200438,0.0504219048781
0.385826771654,0.0203734526126,0.416225013887,0.047025441346
0.393700787402,0.0203297908032,0.424873956694,0.0372588810572
0.40157480315,0.0224813130128,0.433531595151,0.0209176936892
0.409448818898,0.0653540585365,0.44068317224,0.0213291246986
0.417322834646,0.103483576078,0.447394326208,0.0215591889886
0.425196850394,0.139516953687,0.453608130918,0.0219349569265
0.433070866142,0.17447086087,0.459319276667,0.0220372756499
0.44094488189,0.209043459609,0.464485588605,0.0222224707654
0.448818897638,0.243383398559,0.469094431575,0.0224783937313
0.456692913386,0.277535262961,0.473140170319,0.0228004996669
0.464566929134,0.311415356592,0.476641505023,0.0227543183208
0.472440944882,0.345163730045,0.47956910099,0.0232182354622
0.48031496063,0.37859308786,0.481969517639,0.0233265636892
0.488188976378,0.411692563435,0.483855447994,0.0230771315304
0.496062992126,0.444491166281,0.485222497776,0.0234432425657
0.503937007874,0.477250606824,0.48600680513,0.0234980823661
0.511811023622,0.512288714975,0.485420696431,0.0244365762465
0.51968503937,0.550085547028,0.483062092818,0.0266348975577
0.527559055118,0.590779909004,0.478561829837,0.028386081255
0.535433070866,0.634459805928,0.471450885821,0.030247988354
0.543307086614,0.681079387043,0.461189826484,0.032578387064
0.551181102362,0.730480678751,0.447138696681,0.0350928892484
0.55905511811,0.782349967503,0.428538496228,0.0372956439571
0.566929133858,0.835925452116,0.404670211684,0.0398918618362
0.574803149606,0.890183717779,0.374803406946,0.0426646595087
0.582677165354,0.943822843173,0.338246292817,0.0450914525136
0.590551181102,0.958448193895,0.340226457201,0.128228713997
0.59842519685,0.961275351678,0.355317838424,0.187269148799
0.606299212598,0.963148337555,0.371207017057,0.227855398769
0.614173228346,0.964571135773,0.387330857985,0.257803020501
0.622047244094,0.965652552395,0.403538749972,0.280908297269
0.629921259843,0.967080546029,0.418561279289,0.30983778594
0.637795275591,0.968909576135,0.432201948927,0.347371847929
0.645669291339,0.97100497052,0.444591923614,0.392339734744
0.653543307087,0.973296862658,0.456006383701,0.440698682461
0.661417322835,0.97464124835,0.467497648783,0.490521595454
0.669291338583,0.975083858969,0.479122557403,0.540143382
0.677165354331,0.975694747652,0.490173232823,0.588403094109
0.685039370079,0.976119403827,0.501009058189,0.635100509558
0.692913385827,0.976685544222,0.511472385471,0.680032243655
0.700787401575,0.977112751441,0.521842588046,0.723101590836
0.708661417323,0.977699279659,0.531972479723,0.764272452228
0.716535433071,0.978138888254,0.54214941229,0.803399168587
0.724409448819,0.978590042386,0.552319907952,0.840444462509
0.732283464567,0.979083099189,0.562518784012,0.875361499271
0.740157480315,0.979639509295,0.572782102266,0.908112238886
0.748031496063,0.98003850608,0.583322694351,0.938451162249
0.755905511811,0.98065172153,0.593751637838,0.967592292753
0.763779527559,0.967436756487,0.61437520564,0.981524675713
0.771653543307,0.946741045534,0.640042013596,0.982799132399
0.779527559055,0.929926822445,0.662548862704,0.983833197415
0.787401574803,0.916608517439,0.682572953964,0.984759972919
0.795275590551,0.906408932527,0.700624876446,0.985649334011
0.803149606299,0.898963280407,0.717102357809,0.986508016816
0.811023622047,0.893840187706,0.732378454366,0.987112985581
0.818897637795,0.890948597852,0.74655503262,0.987858870904
0.826771653543,0.889873194163,0.759916954906,0.988439988508
0.834645669291,0.890443509532,0.772564062926,0.989040539461
0.842519685039,0.8924151666,0.784629599317,0.989659126603
0.850393700787,0.895554189466,0.796229783207,0.990283680534
0.858267716535,0.899569365832,0.807512928871,0.990702364352
0.866141732283,0.904393340387,0.818474331615,0.991288428117
0.874015748031,0.909658213692,0.82929143525,0.991693838885
0.88188976378,0.913941285187,0.840415117284,0.992367358018
0.889763779528,0.917111604739,0.851920941101,0.99292409795
0.897637795276,0.919119624471,0.863796771765,0.993505490661
0.905511811024,0.920255230663,0.875948511836,0.993931753414
0.913385826772,0.9210047859,0.888165348154,0.994603608307
0.92125984252,0.921638130664,0.900389174338,0.995198132383
0.929133858268,0.922463296872,0.912519868753,0.995748152166
0.937007874016,0.923718191235,0.924486680509,0.996273408145
0.944881889764,0.925669759883,0.936246849167,0.99643624591
0.952755905512,0.928559853631,0.947712426849,0.996497848612
0.96062992126,0.932504040843,0.958830673053,0.996784172396
0.968503937008,0.937968930005,0.969500300125,0.996995308101
0.976377952756,0.945428774254,0.979572852208,0.997334828919
0.984251968504,0.955863673291,0.988756069315,0.997896665902
0.992125984252,0.971931481386,0.996253564685,0.998623620505
1.0,1.0,1.0,1.0
