scalar,RGB_r,RGB_g,RGB_b
0.0,0.334790850135,0.283084370265,0.756495219864
0.00787401574803,0.343240795545,0.29730629244,0.768916640117
0.0157480314961,0.3516938465,0.311451962022,0.781086147863
0.0236220472441,0.360152536024,0.325522806589,0.792995947309
0.0314960629921,0.368619245359,0.339518924991,0.804638429586
0.0393700787402,0.377096198179,0.353439337802,0.816006177299
0.0472440944882,0.385585454548,0.367282183464,0.827091968966
0.0551181102362,0.394088904766,0.381044873765,0.837888783323
0.0629921259843,0.402608263239,0.394724218439,0.848389803496
0.0708661417323,0.411145062488,0.408316526078,0.858588421036
0.0787401574803,0.419700647399,0.42181768664,0.868478239807
0.0866141732283,0.428276169789,0.435223239532,0.878053079719
0.0944881889764,0.436872583377,0.448528430295,0.887306980311
0.102362204724,0.445490639206,0.461728258164,0.896234204172
0.110236220472,0.454130881574,0.474817516326,0.90482924019
0.11811023622,0.462793644517,0.48779082623,0.913086806645
0.125984251969,0.471479048861,0.500642667075,0.921001854118
0.133858267717,0.480186999886,0.513367401313,0.928569568232
0.141732283465,0.488917185599,0.525959296881,0.935785372208
0.149606299213,0.497669075628,0.538412546708,0.942644929245
0.157480314961,0.506441920745,0.550721285939,0.94914414471
0.165354330709,0.515234753006,0.562879607261,0.955279168149
0.173228346457,0.524046386493,0.574881574606,0.961046395102
0.181102362205,0.532875418656,0.586721235494,0.966442468731
0.188976377953,0.541720232221,0.598392632205,0.971464281257
0.196850393701,0.550578997652,0.60988981196,0.976108975198
0.204724409449,0.559449676128,0.62120683624,0.980373944422
0.212598425197,0.568330023027,0.632337789367,0.984256834995
0.220472440945,0.577217591859,0.643276786436,0.987755545837
0.228346456693,0.586109738642,0.654017980694,0.990868229179
0.236220472441,0.59500362667,0.664555570418,0.993593290829
0.244094488189,0.603896231644,0.674883805371,0.995929390227
0.251968503937,0.612784347139,0.684996992865,0.99787544032
0.259842519685,0.621664590365,0.694889503486,0.999430607221
0.267716535433,0.630533408184,0.704555776519,1.00059430969
0.275590551181,0.639387083373,0.713990325093,1.00136621839
0.283464566929,0.648221741066,0.723187741082,1.00174625501
0.291338582677,0.657033355382,0.732142699779,1.00173459107
0.299212598425,0.665817756179,0.740849964366,1.00133164669
0.307086614173,0.674570635928,0.749304390196,1.00053808904
0.314960629921,0.683287556663,0.757500928892,0.99935483065
0.322834645669,0.691963956998,0.765434632296,0.99778302754
0.330708661417,0.700595159179,0.773100656254,0.995824077114
0.338582677165,0.709176376153,0.780494264262,0.993479615916
0.346456692913,0.71770271863,0.787610830975,0.990751517169
0.354330708661,0.726169202129,0.794445845585,0.98764188814
0.362204724409,0.734570753982,0.800994915076,0.984153067319
0.370078740157,0.742902220287,0.807253767359,0.980287621416
0.377952755906,0.751158372801,0.813218254283,0.976048342178
0.385826771654,0.75933391575,0.818884354542,0.97143824303
0.393700787402,0.767423492555,0.824248176466,0.966460555535
0.40157480315,0.775421692463,0.8293059607,0.961118725679
0.409448818898,0.783323057077,0.834054082777,0.955416409987
0.417322834646,0.791122086775,0.838489055582,0.949357471458
0.425196850394,0.798813247014,0.842607531709,0.942945975339
0.433070866142,0.80639097452,0.846406305713,0.936186184716
0.44094488189,0.813849683355,0.849882316246,0.929082555943
0.448818897638,0.821183770856,0.853032648093,0.921639733902
0.456692913386,0.828387623456,0.855854534091,0.913862547085
0.464566929134,0.835455622373,0.858345356945,0.905756002517
0.472440944882,0.842382149178,0.860502650921,0.897325280495
0.48031496063,0.849161591234,0.862324103429,0.888575729167
0.488188976378,0.855788347008,0.863807556491,0.879512858921
0.496062992126,0.862256831264,0.864951008081,0.870142336612
0.503937007874,0.869225035364,0.863657947419,0.859838305368
0.511811023622,0.876572241283,0.859933427931,0.84872228745
0.51968503937,0.883594551569,0.855875860002,0.837471756979
0.527559055118,0.890290728782,0.851487493665,0.826094229221
0.535433070866,0.896659541239,0.84677072132,0.814597194961
0.543307086614,0.902699773988,0.841728074104,0.80298811558
0.551181102362,0.90841023886,0.836362218066,0.791274418225
0.55905511811,0.913789783714,0.830675950106,0.77946349109
0.566929133858,0.918837300945,0.824672193678,0.767562678812
0.574803149606,0.923551735339,0.818353994244,0.755579277967
0.582677165354,0.927932091331,0.811724514441,0.743520532692
0.590551181102,0.931977439721,0.804787028951,0.731393630417
0.59842519685,0.935686923911,0.797544919045,0.719205697721
0.606299212598,0.939059765682,0.790001666774,0.706963796309
0.614173228346,0.942095270572,0.782160848761,0.694674919111
0.622047244094,0.944792832876,0.77402612957,0.682345986513
0.629921259843,0.947151940302,0.765601254599,0.669983842713
0.637795275591,0.949172178303,0.756890042448,0.657595252212
0.645669291339,0.950853234122,0.747896376695,0.645186896432
0.653543307087,0.952194900552,0.738624197022,0.632765370482
0.661417322835,0.953197079445,0.729077489608,0.620337180049
0.669291338583,0.953859784981,0.719260276684,0.607908738441
0.677165354331,0.954183146701,0.709176605161,0.595486363763
0.685039370079,0.954167412343,0.698830534187,0.58307627625
0.692913385827,0.953812950458,0.688226121491,0.570684595739
0.700787401575,0.953120252845,0.677367408335,0.558317339292
0.708661417323,0.952089936799,0.666258402868,0.545980418982
0.716535433071,0.950722747186,0.654903061631,0.533679639826
0.724409448819,0.949019558344,0.643305268921,0.521420697882
0.732283464567,0.946981375834,0.631468813653,0.509209178513
0.740157480315,0.94460933802,0.619397363303,0.49705055481
0.748031496063,0.941904717508,0.607094434413,0.484950186199
0.755905511811,0.938868922437,0.594563359025,0.47291331721
0.763779527559,0.935503497626,0.581807246296,0.460945076445
