scalar,RGB_r,RGB_g,RGB_b
0.23622047244094488,0.28400483938860127,0.3003380288341058,0.5436232771526978
0.2440944881889764,0.280847335005207,0.3092791486968766,0.545560618774994
0.25196850393700787,0.27762620505183205,0.31811733358992317,0.5472959417774986
0.25984251968503935,0.27435474996059245,0.3268560047280453,0.5488458673126511
0.26771653543307083,0.2710448368423564,0.33549818767253925,0.5502254538679858
0.2755905511811024,0.26770875107554093,0.3440460858238068,0.5514520120633825
0.28346456692913385,0.26435675357053884,0.3525018914083665,0.5525385566453255
0.29133858267716534,0.2609980343550301,0.3608704444733569,0.5535005653721506
0.2992125984251969,0.2576416488358773,0.3691543579403806,0.5543505997636199
0.30708661417322836,0.2542915447729024,0.37735842347763693,0.5550973895853166
0.31496062992125984,0.250952546778728,0.3854884222807558,0.5557527955530055
0.3228346456692913,0.24762771607861306,0.39354633237838377,0.5563245975158914
0.3307086614173228,0.24431822162139855,0.401539284428003,0.5568213391950199
0.33858267716535434,0.24102452363168614,0.4094717047795371,0.5572476838160951
0.3464566929133858,0.23774451159177457,0.41734795634332006,0.557610021782244
0.3543307086614173,0.2344752597773359,0.425173458596339,0.5579110541682125
0.36220472440944884,0.23121301450765264,0.4329525815557407,0.5581541292967684
0.3700787401574803,0.2279518398956341,0.440690096954488,0.5583401433952588
0.3779527559055118,0.22468625861308883,0.4483904258710934,0.5584697726877911
0.3858267716535433,0.22140867039220574,0.4560581411937004,0.5585422407021404
0.39370078740157477,0.21811143252157705,0.4636980107764939,0.5585560434738092
0.4015748031496063,0.2147853139257042,0.4713136109571903,0.5585078584935358
0.4094488188976378,0.21142107982787145,0.47890944102305427,0.5583939562950582
0.41732283464566927,0.2080087995557715,0.48648890221512736,0.558208383193552
0.4251968503937008,0.20454062547057122,0.49405502144366026,0.5579477493579759
0.4330708661417323,0.20100734335622883,0.5016104290476872,0.5576037162643064
0.4409448818897638,0.19740256865506278,0.5091590359032947,0.557171635030613
0.44881889763779526,0.19371996531091581,0.516702092581569,0.5566439774877422
0.45669291338582674,0.18995162796718834,0.524242352290674,0.5560108350533649
0.4645669291338583,0.1860948520159736,0.5317809634517411,0.5552644625787251
0.47244094488188976,0.182147043010924,0.5393201960807497,0.5543951377022471
0.48031496062992124,0.17811438296403928,0.5468596898131138,0.5533965675431605
0.4881889763779528,0.17399812931727565,0.5544001589883505,0.5522570819508532
0.49606299212598426,0.1698075094840066,0.5619432240643039,0.5509676940499844
0.5039370078740157,0.16555588933500634,0.5694874924242646,0.5495176528905727
0.5118110236220472,0.16126545715252041,0.5770330485070833,0.5478986584075385
0.5196850393700787,0.15696213847095022,0.5845779636079804,0.5461010025824498
0.5275590551181102,0.1526784752872671,0.5921223035932546,0.5441140871232689
0.5354330708661417,0.14845984205032176,0.5996645565881048,0.5419286542826427
0.5433070866141733,0.14436228447302432,0.6072022116597843,0.5395369836109848
0.5511811023622047,0.14044996443060748,0.6147324019156402,0.5369281388117447
0.5590551181102362,0.1368019558564247,0.6222548794965844,0.5340935956099911
0.5669291338582677,0.13351153266960628,0.6297651014024084,0.5310261598208375
0.5748031496062992,0.13068359289620476,0.6372610447461987,0.527716941214557
0.5826771653543307,0.12843382737488368,0.6447391091863558,0.524158342613735
0.5905511811023622,0.1268844285785786,0.6521962596497676,0.5203419834204307
0.5984251968503937,0.12616239922338096,0.6596287798954403,0.5162620060547073
0.6062992125984252,0.12638693996273642,0.6670321695787949,0.5119111531813013
0.6141732283464567,0.12766498299597673,0.6744036514136162,0.5072824732248804
0.6220472440944882,0.1300839998157751,0.6817374376689272,0.5023716836529579
0.6299212598425197,0.13369934685383092,0.6890304253239005,0.49717221976227827
0.6377952755905512,0.13854011222091042,0.6962785843592454,0.49167868777256524
0.6456692913385826,0.14460341038850458,0.7034765114046482,0.4858861999176826
0.6535433070866141,0.15185840677604884,0.710619301893435,0.4797900004504339
0.6614173228346456,0.16025407670096506,0.7177031699745889,0.47338666819734704
0.6692913385826772,0.16972613324551167,0.724722150288596,0.4666728592103098
0.6771653543307087,0.18020226864602384,0.7316717639725275,0.45964221918183884
0.6850393700787402,0.19160561101197046,0.7385458141572726,0.452294146669821
0.6929133858267716,0.20386474943016542,0.7453416286242249,0.44462501304168917
0.7007874015748031,0.2169077274512905,0.7520523989654657,0.4366314887562053
0.7086614173228346,0.23067399011784812,0.758672929224683,0.42830856033414305
0.7165354330708661,0.24510383755963527,0.765197547196566,0.4196562282447232
0.7244094488188977,0.2601447992529228,0.7716219437207309,0.4106734594071185
0.7322834645669292,0.27575353093937743,0.7779409176583281,0.401357011908531
0.7401574803149606,0.29188941483443104,0.784148014095427,0.39170095107193387
0.7480314960629921,0.3085156124989474,0.7902373901084265,0.38170812752909805
0.7559055118110236,0.32560050992282996,0.7962057289388857,0.3713741101770306
0.7637795275590551,0.34311558896249966,0.8020472333093166,0.3606980984517354
0.7716535433070866,0.36103591870311147,0.8077569252088811,0.3496770467935449
0.7795275590551181,0.37933942936474313,0.813328189973778,0.3383071953864125
0.7874015748031495,0.39800254767564514,0.8187581339778853,0.3265891102611823
