scalar,RGB_r,RGB_g,RGB_b
0.26771653543307083,0.3856598095140112,0.04563702753331219,0.4340712952116911
0.2755905511811024,0.3970743654183119,0.051915559565395654,0.43476771025671285
0.28346456692913385,0.4084855444969118,0.05804682468394564,0.4351280721548098
0.29133858267716534,0.41990321155227894,0.06402810652789448,0.43516743726210044
0.2992125984251969,0.43133368145711776,0.0698676530282149,0.4349000700339166
0.30708661417322836,0.4427815173181231,0.07557506288906055,0.43433631576939796
0.31496062992125984,0.4542486131238997,0.08115986851031681,0.4334840431089363
0.3228346456692913,0.46573714809742356,0.08663454955167083,0.4323525236153174
0.3307086614173228,0.4772486248982402,0.09201182725669138,0.4309413651476326
0.33858267716535434,0.4887848623341076,0.09730297049028219,0.42925205893345103
0.3464566929133858,0.5003429926265799,0.10252110254220884,0.42728744543879815
0.3543307086614173,0.5119236341904063,0.10768045928002432,0.4250480973170023
0.36220472440944884,0.5235227073488015,0.11279321478777138,0.4225330833801117
0.3700787401574803,0.5351390120234921,0.11787266460690002,0.4197405227852755
0.3779527559055118,0.546767587366023,0.12293198768646235,0.41667237107849314
0.3858267716535433,0.5584065659078316,0.12798565022513456,0.4133264162299868
0.39370078740157477,0.5700499747828982,0.13304744302900193,0.40970207532575953
0.4015748031496063,0.5816931485911062,0.13813074094410135,0.405800633461852
0.4094488188976378,0.5933307913618231,0.14325020845811268,0.4016225369278774
0.41732283464566927,0.6049558037771237,0.1484206851853106,0.39716563231463936
0.4251968503937008,0.6165622672151505,0.15365654462134556,0.39243459000228254
0.4330708661417323,0.6281411831173762,0.1589725393483393,0.3874322679428485
0.4409448818897638,0.6396868312471501,0.16438472143214933,0.38216013133230103
0.44881889763779526,0.6511901454339191,0.16990722078362983,0.37661945104732225
0.45669291338582674,0.6626419897330837,0.17555614303286307,0.3708180813032925
0.4645669291338583,0.6740327101329323,0.18134719235692853,0.36475987163544044
0.47244094488188976,0.6853529731629141,0.18729482144571055,0.35845227450274625
0.48031496062992124,0.6965921799723954,0.19341497689693646,0.3519002761390346
0.4881889763779528,0.7077383825165847,0.19972097375540993,0.34510975785627346
0.49606299212598426,0.7187829306378095,0.20622880158635848,0.3380908304824001
0.5039370078740157,0.7297118974273697,0.21295222955382248,0.33085288359095366
0.5118110236220472,0.7405144900251324,0.21990388212927764,0.323405320717784
0.5196850393700787,0.7511771912679038,0.22709544885324984,0.315758515700827
0.5275590551181102,0.7616889503084312,0.23454056403580442,0.30792020673217124
0.5354330708661417,0.7720366291359199,0.24224899430068042,0.29990109647484076
0.5433070866141733,0.7822072252500976,0.250228861399346,0.2917118767236393
0.5511811023622047,0.792187706285218,0.258489414027387,0.28336444883474743
0.5590551181102362,0.8019661040638315,0.26703741367545564,0.2748682131644688
0.5669291338582677,0.8115295870191676,0.2758765941314835,0.2662324339834682
0.5748031496062992,0.8208654579616054,0.2850114996836741,0.25746764607980416
0.5826771653543307,0.829964184416074,0.2944439321455333,0.24858040739837983
0.5905511811023622,0.8388122717575237,0.3041743415782496,0.23957788382412148
0.5984251968503937,0.8473996210150073,0.3142023113940131,0.23046535210853775
0.6062992125984252,0.855716206612772,0.32452390983561485,0.22124861371908267
0.6141732283464567,0.8637521352845492,0.3351368434934709,0.2119270025780845
0.6220472440944882,0.8714997109644605,0.3460341333653364,0.20250258744013366
0.6299212598425197,0.8789497777690531,0.35720993544213797,0.1929732127965443
0.6377952755905512,0.8860962291160421,0.36865814488372695,0.1833328969291853
0.6456692913385826,0.8929328231993485,0.3803698869639424,0.17357593563213528
0.6535433070866141,0.8994533936669817,0.3923355230651353,0.16369200660920757
0.6614173228346456,0.9056527576986569,0.4045455496557689,0.15366897739559252
0.6692913385826772,0.9115275678047328,0.4169916380318377,0.14349158754810462
0.6771653543307087,0.9170727248497481,0.42966219790634214,0.13313979889008032
0.6850393700787402,0.9222866566772171,0.4425469992053776,0.12259478822251058
